id,title,make,model,year,body_type,color,fuel,transmission,engine_cc,mileage_km,price,price_currency,price_note,city,image,detail_url,scraped_at
11513167,Daihatsu Mira 2021 for sale in Rawalpindi,Daihatsu,Mira,2021,Hatchback,Pearl White,Petrol,Automatic,660,36202,3550000,Pkr,converted_from_lacs,Rawalpindi,https://cache1.pakwheels.com/ad_pictures/1423/daihatsu-mira-l-10-2021-142300246.jpg,https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-rawalpindi-11400932,2026-05-21 16:49:43
11397920,Honda Accord 2004 for sale in Islamabad,Honda,Accord,2004,Sedan,Pearl White,Petrol,Automatic,2000,210000,2190000,Pkr,converted_from_lacs,Islamabad,https://cache4.pakwheels.com/ad_pictures/1429/honda-accord-cl7-2004-142974231.jpg,https://www.pakwheels.com/used-cars/honda-accord-2004-for-sale-in-islamabad-11404599,2026-05-21 16:49:43
11513275,Toyota Passo 2022 for sale in Lahore,Toyota,Passo,2022,Hatchback,Super White,Petrol,Automatic,1000,68000,3999000,Pkr,converted_from_lacs,Lahore,https://cache4.pakwheels.com/ad_pictures/1277/toyota-passo-1-0-x-2022-127798364.jpg,https://www.pakwheels.com/used-cars/toyota-passo-2022-for-sale-in-lahore-10468574,2026-05-21 16:49:43
11513257,Honda City 2014 for sale in Rawalpindi,Honda,City,2014,Sedan,White,Petrol,Automatic,1300,175000,3055000,Pkr,converted_from_lacs,Rawalpindi,https://cache1.pakwheels.com/ad_pictures/1439/honda-city-aspire-1-3-i-vtec-prosmatec-2014-143999979.jpg,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-rawalpindi-11510067,2026-05-21 16:49:43
11513278,Suzuki Alto 2024 for sale in Lahore,Suzuki,Alto,2024,Hatchback,Silky Silver,Petrol,Manual,660,82000,260000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-alto-vx-14-2024-144051774.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-lahore-11513374,2026-05-21 16:49:43
11513277,Suzuki Swift 2011 for sale in Rawalpindi,Suzuki,Swift,2011,Hatchback,Solid White,Petrol,Automatic,1300,122000,2275000,Pkr,converted_from_lacs,Rawalpindi,https://cache4.pakwheels.com/ad_pictures/1439/suzuki-swift-1-3-dlx-automatic-2012-143913211.jpg,https://www.pakwheels.com/used-cars/suzuki-swift-2011-for-sale-in-rawalpindi-11504391,2026-05-21 16:49:44
11513276,Suzuki Hustler 2021 for sale in Lahore,Suzuki,Hustler,2021,Hatchback,Badgebadge,Hybrid,Automatic,660,60000,3595000,Pkr,converted_from_lacs,Lahore,https://cache4.pakwheels.com/ad_pictures/1422/suzuki-hustler-j-style-ii-turbo-2021-142288588.jpg,https://www.pakwheels.com/used-cars/suzuki-hustler-2021-for-sale-in-lahore-11400169,2026-05-21 16:49:44
11423949,Toyota Corolla 2010 for sale in Islamabad,Toyota,Corolla,2010,Sedan,Black,Petrol,Manual,1800,156000,2900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1433/toyota-corolla-altis-1-8-2010-143309403.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11466250,2026-05-21 16:49:44
11507352,Honda City 2000 for sale in Lahore,Honda,City,2000,Sedan,Taffeta White,Petrol,Manual,1300,10000,1100000,Pkr,converted_from_lacs,Lahore,https://cache4.pakwheels.com/ad_pictures/1423/honda-city-exi-2-2000-142324758.jpg,https://www.pakwheels.com/used-cars/honda-city-2000-for-sale-in-lahore-11397909,2026-05-21 16:49:44
11459596,Toyota Prado 2012 for sale in Karachi,Toyota,Prado,2012,Sedan,Navy,Petrol,Automatic,2700,83215,14725000,Pkr,converted_from_lacs,Karachi,https://cache2.pakwheels.com/ad_pictures/1439/toyota-prado-tx-4-2012-143947359.jpg,https://www.pakwheels.com/used-cars/toyota-prado-2012-for-sale-in-karachi-11495013,2026-05-21 16:49:44
11513272,Honda Civic 2010 for sale in Rawalpindi,Honda,Civic,2010,Sedan,Frost White,Petrol,Automatic,1800,165000,2700000,Pkr,converted_from_lacs,Rawalpindi,https://cache4.pakwheels.com/ad_pictures/1440/honda-civic-vti-1-8-i-vtec-prosmatec-2010-144019736.jpg,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-rawalpindi-11511387,2026-05-21 16:49:44
11513271,Honda Civic 2017 for sale in Islamabad,Honda,Civic,2017,Sedan,Brilliant White Pearl,Petrol,Automatic,1800,112000,4900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1440/honda-civic-oriel-1-8-i-vtec-cvt-2017-144054163.jpg,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11513525,2026-05-21 16:49:44
11513270,Toyota Vitz 2008 for sale in Multan,Toyota,Vitz,2008,Hatchback,Silver,Petrol,Automatic,1000,150000,2490000,Pkr,converted_from_lacs,Multan,https://cache1.pakwheels.com/ad_pictures/1440/toyota-vitz-1-0-f-2008-144024047.jpg,https://www.pakwheels.com/used-cars/toyota-vitz-2008-for-sale-in-multan-11511600,2026-05-21 16:49:44
11513267,Toyota Corolla 2003 for sale in Abbottabad,Toyota,Corolla,2003,Sedan,Silver,Diesel,Manual,2000,50000,2150000,Pkr,converted_from_lacs,Abbottabad,https://cache3.pakwheels.com/ad_pictures/1436/toyota-corolla-20d-saloon-2003-143696213.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-abbottabad-11490484,2026-05-21 16:49:44
11513265,Toyota Corolla 2017 for sale in Sargodha,Toyota,Corolla,2017,Sedan,Green,Petrol,Automatic,1600,141000,4675000,Pkr,converted_from_lacs,Sargodha,https://cache1.pakwheels.com/ad_pictures/1438/toyota-corolla-altis-1-8-cvti-2017-143897226.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-sargodha-11503327,2026-05-21 16:49:44
11508868,Toyota Aqua 2017 for sale in Faisalabad,Toyota,Aqua,2017,Hatchback,Silver Metallic,Hybrid,Automatic,1500,147000,4576000,Pkr,converted_from_lacs,Faisalabad,https://cache2.pakwheels.com/ad_pictures/1402/toyota-aqua-s-15-2017-140209169.jpg,https://www.pakwheels.com/used-cars/toyota-aqua-2017-for-sale-in-faisalabad-11269375,2026-05-21 16:50:00
11344127,KIA Picanto 2024 for sale in Karachi,Kia,Picanto,2024,Hatchback,Mercury Blue,Petrol,Automatic,1000,28000,3600000,Pkr,converted_from_lacs,Karachi,https://cache4.pakwheels.com/ad_pictures/1440/kia-picanto-1-0-at-2024-144009645.jpg,https://www.pakwheels.com/used-cars/kia-picanto-2024-for-sale-in-karachi-11510711,2026-05-21 16:50:01
11501091,Toyota Fortuner 2021 for sale in Lahore,Toyota,Fortuner,2021,Suv,Attitude Black,Diesel,Automatic,2800,89000,15250000,Pkr,direct,Lahore,https://cache3.pakwheels.com/ad_pictures/1391/toyota-fortuner-2-8-sigma-2021-139188549.jpg,https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-lahore-11205600,2026-05-21 16:50:01
11513098,BYD Shark 6 2026 for sale in Karachi,Byd,Shark 6,2026,Double Cabin,Arctic White,Phev,Automatic,1500,50,21375000,Pkr,direct,Karachi,https://cache1.pakwheels.com/ad_pictures/1439/byd-shark-premium-13-2026-143928196.jpg,https://www.pakwheels.com/used-cars/byd-shark-6-2026-for-sale-in-karachi-11505261,2026-05-21 16:50:01
11513097,BYD Shark 6 2026 for sale in Karachi,Byd,Shark 6,2026,Double Cabin,Cosmos Black,Phev,Automatic,1500,1,21500000,Pkr,direct,Karachi,https://cache1.pakwheels.com/ad_pictures/1439/byd-shark-premium-13-2026-143938493.jpg,https://www.pakwheels.com/used-cars/byd-shark-6-2026-for-sale-in-karachi-11505896,2026-05-21 16:50:01
11259071,Toyota Corolla 2010 for sale in Islamabad,Toyota,Corolla,2010,Sedan,Attitude Black,Petrol,Manual,1800,156000,2900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1433/toyota-corolla-altis-1-8-2010-143309403.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11466250,2026-05-21 16:50:01
11328428,Suzuki Cultus 2018 for sale in Lahore,Suzuki,Cultus,2018,Hatchback,Maroon,Petrol,Manual,1000,132000,2690000,Pkr,converted_from_lacs,Lahore,https://cache2.pakwheels.com/ad_pictures/1440/suzuki-cultus-vxr-2018-144046272.jpg,https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-lahore-11513031,2026-05-21 16:50:01
11453927,Toyota C-HR 2018 for sale in Islamabad,Toyota,C-Hr,2018,Crossover,Black,Hybrid,Automatic,1800,102000,7290000,Pkr,converted_from_lacs,Islamabad,https://cache4.pakwheels.com/ad_pictures/1407/toyota-c-hr-g-led-2018-140753823.jpg,https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-islamabad-11303249,2026-05-21 16:50:01
11513084,Toyota Corolla 2010 for sale in Islamabad,Toyota,Corolla,2010,Sedan,Super White,Petrol,Manual,1800,156000,2900000,Pkr,converted_from_lacs,Islamabad,https://cache2.pakwheels.com/ad_pictures/1433/toyota-corolla-altis-1-8-2010-143309403.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11466250,2026-05-21 16:50:01
11382076,Toyota C-HR 2018 for sale in Islamabad,Toyota,C-Hr,2018,Crossover,White,Hybrid,Automatic,1800,102000,7290000,Pkr,converted_from_lacs,Islamabad,https://cache4.pakwheels.com/ad_pictures/1407/toyota-c-hr-g-led-2018-140753823.jpg,https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-islamabad-11303249,2026-05-21 16:50:01
11284613,Toyota Corolla 2019 for sale in Karachi,Toyota,Corolla,2019,Sedan,White,Petrol,Automatic,1600,76000,4630000,Pkr,converted_from_lacs,Karachi,https://cache3.pakwheels.com/ad_pictures/1440/toyota-corolla-altis-1-6-automatic-2019-144038181.jpg,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11512512,2026-05-21 16:50:01
11513263,Deepal S05 2026 for sale in Faisalabad,Deepal,S05,2026,Suv,Stellar White,Phev,Automatic,1500,30,11400000,Pkr,direct,Faisalabad,https://cache4.pakwheels.com/ad_pictures/1440/Slide_deepal-s05-reev-premium-2026-144044108.webp,https://www.pakwheels.com/used-cars/deepal-s05-2026-for-sale-in-faisalabad-11513263,2026-05-21 16:50:01
11513262,Toyota Yaris Sedan 2022 for sale in Karachi,Toyota,Yaris Sedan,2022,Sedan,White,Petrol,Automatic,1300,36000,4500000,Pkr,converted_from_lacs,Karachi,https://cache1.pakwheels.com/ad_pictures/1439/toyota-yaris-ativ-cvt-1-3-2022-143983621.jpg,https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-karachi-11491148,2026-05-21 16:50:01
11508321,Suzuki Alto 2024 for sale in Islamabad,Suzuki,Alto,2024,Hatchback,Air Blue Metallic,Petrol,Automatic,660,33000,3050000,Pkr,converted_from_lacs,Islamabad,https://cache3.pakwheels.com/ad_pictures/1415/suzuki-alto-vxr-ags-2024-141517116.jpg,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11349793,2026-05-21 16:50:10
